,t50_fid,name_ascii,macronated,name,status,track_type,track_use,geometry,affected_area,affected_length
84451,3545566,Coastal Track,N,Coastal Track,,,foot,"MULTILINESTRING ((1765802.7529359944 5464563.313364027, 1765804.0535017028 5464571.441899703, 1765809.906047389 5464578.9201525245, 1765817.3843002124 5464589.324678188, 1765822.2614216171 5464604.281183834, 1765826.1631187424 5464618.587406625, 1765829.7396744406 5464634.844477977, 1765835.5922201267 5464645.249003645, 1765843.0704729483 5464655.328387883, 1765846.6470286483 5464664.432347839, 1765848.597877209 5464674.186590651, 1765849.2481600652 5464678.738570631, 1765853.1498571886 5464688.817954869, 1765857.7018371671 5464696.296207691, 1765857.7458003042 5464696.55998651, 1765859.0024028765 5464704.09960194, 1765859.6526857307 5464718.730966158, 1765859.6526857307 5464730.761198958, 1765862.5789585728 5464745.7177046025, 1765866.480655699 5464759.048503113, 1765872.008059959 5464769.1278873505, 1765875.584615657 5464779.532413017, 1765881.4371613422 5464797.415191505, 1765883.713151333 5464813.0219800025, 1765885.9891413227 5464833.505889908, 1765891.5165455826 5464865.369749758, 1765895.743384133 5464884.227952529, 1765897.6942326967 5464896.258185329, 1765902.5713541023 5464906.337569568, 1765909.7244654968 5464922.919782347, 1765922.7301225811 5464938.201429418, 1765927.607243985 5464947.955672231, 1765935.1028769882 5464963.357105543, 1765943.1389650004 5464976.760875999, 1765947.787143493 5464984.249838927, 1765943.1472110003 5465006.084907001, 1765941.4106255323 5465023.98045083, 1765945.893077001 5465043.647261, 1765952.308344001 5465073.891105001, 1765955.1446642168 5465088.236131812, 1765958.0876725065 5465101.970170495, 1765966.3035706468 5465111.412322089, 1765970.4728323882 5465116.072085213, 1765971.4509520363 5465119.705101043, 1765972.1895872243 5465122.448603173, 1765973.4158406788 5465129.8061238965, 1765976.849350349 5465141.823407742, 1765981.5091134747 5465146.237920179, 1765995.488402849 5465152.859688829, 1766011.674948439 5465162.424465769, 1766014.3564453993 5465163.935854965), (1766104.4591600911 5465366.991942175, 1766103.6657776488 5465371.884467239, 1766102.557279081 5465381.860954365, 1766105.0514008608 5465388.789070425, 1766105.2455954365 5465392.672961922, 1766105.3285255022 5465394.331563274, 1766103.3886530064 5465400.428305407, 1766097.8461601585 5465404.030925759, 1766095.0749137346 5465412.621789672, 1766096.4605369465 5465420.104155019, 1766097.8461601585 5465432.020514643, 1766100.8945312249 5465444.491123551, 1766101.7233726673 5465448.185945163))",0.0,748.5191480776625
84792,6238587,Te Araroa Trail,N,Te Araroa Trail,,,foot,"MULTILINESTRING ((1766515.6431905972 5468121.0337095335, 1766517.9795060046 5468151.121171307, 1766523.5795752406 5468175.812385667, 1766527.143255663 5468222.140231167, 1766528.670547273 5468249.3769315425, 1766534.7797137126 5468288.322867595, 1766543.2466072626 5468340.101051679, 1766554.202231813 5468384.0257978365), (1766575.8113780746 5468513.704812686, 1766576.0747364266 5468515.442801403, 1766577.9652957194 5468515.780401276), (1766613.14189412 5468549.677772637, 1766599.8530229945 5468558.0307773445, 1766586.011930813 5468583.228663111, 1766568.2669408368 5468625.461739255, 1766568.1356986503 5468633.4675126225), (1766567.9320647488 5468645.889180602, 1766567.557141237 5468668.759514795, 1766566.4924418386 5468732.286578909, 1766566.4623209126 5468762.685838822, 1766566.871881717 5468815.109621624, 1766566.0527601102 5468850.741411497, 1766566.871881717 5468891.287931006, 1766566.871881717 5468911.765971164, 1766567.6910033226 5468927.534062085, 1766567.486222921 5468964.189753965, 1766567.8957837243 5468990.8112061685, 1766567.8835990923 5468991.121914244, 1766566.6671013143 5469022.142607607, 1766568.714905331 5469067.399076355, 1766567.2814425211 5469097.297014982, 1766565.643199307 5469132.109683248, 1766562.0080449767 5469156.679108603, 1766560.3850711267 5469168.039925555, 1766556.2652144283 5469183.895131631, 1766555.7638111925 5469237.392067489), (1766555.5787071392 5469257.141640196, 1766554.9267518586 5469326.701641698, 1766552.1709436707 5469375.193461129), (1766551.8396278794 5469381.023368158, 1766550.2179486905 5469409.558799162), (1766542.432785431 5469520.603193282, 1766531.391945891 5469557.590005744, 1766533.2958413158 5469580.980720964))",0.0,1169.7351643820652
57589,3590403,,N,,,,foot,"LINESTRING (1766127.150098629 5465388.365113397, 1766123.618751903 5465390.451818281, 1766105.2455954365 5465392.672961922)",0.0,22.608725304199506
57590,3590405,,N,,,,foot,"LINESTRING (1766582.0361833686 5468986.405690366, 1766567.8835990923 5468991.121914244)",0.0,14.917721319508118
84286,3524025,,N,,,,foot,"MULTILINESTRING ((1758538.995270719 5456339.663799295, 1758537.6971593043 5456337.283928368, 1758532.516094881 5456330.454343445, 1758525.6865099585 5456315.853161886, 1758521.7379098868 5456310.2123046415), (1758483.7168338038 5456281.801182455, 1758474.8178774267 5456279.114705059, 1758457.155157797 5456275.817664061, 1758443.0249820948 5456274.404646491, 1758437.1374088842 5456274.640149418, 1758427.4817888206 5456275.111155276, 1758419.4746892564 5456272.991628921, 1758412.8806072604 5456270.636599637, 1758406.7575311223 5456269.694587923, 1758395.453390561 5456263.1005059285, 1758384.3847529264 5456257.919441504, 1758373.7871211488 5456252.031868295, 1758362.718483515 5456246.144295084, 1758353.5338693084 5456243.553762873, 1758348.117301955 5456238.137195521, 1758341.5232199607 5456233.191634023, 1758328.570558899 5456227.068557885, 1758319.150441763 5456223.3005110305, 1758317.4678413065 5456222.649181821))",0.0,214.48300040088762
26874,3526649,,N,,,,vehicle,"LINESTRING (1783181.5850710985 5496629.72894811, 1783194.4190233331 5496633.456203001, 1783203.889837333 5496641.710656, 1783214.5838813325 5496662.186393001, 1783228.0247463323 5496689.389568001, 1783231.0848043328 5496702.921042001, 1783228.6374693327 5496724.926553001, 1783208.3940413324 5496795.52651, 1783207.1737393327 5496804.694078, 1783208.0870183324 5496812.334886999, 1783210.6871793326 5496817.838862001, 1783216.9477303326 5496822.576200001, 1783226.5852593323 5496829.173829999, 1783290.2612900008 5496844.8406070005, 1783302.1423150003 5496855.102015998, 1783300.2787573328 5496884.293440667, 1783294.3370263325 5496941.552479665, 1783291.405427103 5496995.882452255, 1783287.346978331 5497036.734317997, 1783287.1361486623 5497076.860875, 1783291.151791568 5497084.8948580185)",0.0,544.0526198950344
20647,6637393,,N,,,,vehicle,"MULTILINESTRING ((1776182.8673627991 5570019.596285847, 1776168.081769093 5570025.752554528, 1776163.848435755 5570034.2192212045, 1776153.9783440968 5570045.268633133, 1776142.0720940828 5570048.443633136, 1776133.870010741 5570050.295716471, 1776126.9908440663 5570054.264466475, 1776124.3450107323 5570061.408216483, 1776118.7887607263 5570073.843633163, 1776105.5595940463 5570092.364466514, 1776093.6533440351 5570100.301966523, 1776076.4554273486 5570116.706133206, 1776071.163760677 5570126.49571655, 1776070.6345940083 5570147.397799906, 1776081.2179273544 5570167.50613326, 1776087.8833718959 5570178.469322453), (1774091.7558959182 5572589.882156183, 1774082.5554252667 5572588.311344121, 1774072.2366752569 5572584.342594117, 1774063.5054252464 5572585.136344117, 1774048.4241752308 5572589.634260789, 1774040.7512585567 5572601.011344133, 1774031.4908418804 5572613.18217748, 1774020.6429252028 5572623.236344157, 1774014.0283418624 5572635.671760837, 1774000.7991751824 5572645.9905108465, 1773992.0679251729 5572658.955094193, 1773988.3637585025 5572669.009260872, 1773976.9866751563 5572679.328010882, 1773951.5866751308 5572701.288427573, 1773938.8866751166 5572717.428010923, 1773936.7700084485 5572735.155094274, 1773932.272091777 5572760.555094301, 1773918.7783417627 5572776.694677651, 1773902.903341747 5572787.807177663, 1773863.7450083727 5572818.234261027, 1773849.192925023 5572827.494677705, 1773839.403341679 5572835.432177712, 1773833.5825083405 5572845.750927723, 1773826.967925001 5572854.746761065, 1773816.649174991 5572862.419677741, 1773805.5366749791 5572868.769677747, 1773795.4825083008 5572878.030094422, 1773775.6387582803 5572901.578011115, 1773760.5575082647 5572921.421761135, 1773743.8887582468 5572951.319677833, 1773725.3679248951 5572977.778011194, 1773708.434591543 5572998.6800945485, 1773697.5866748644 5573010.057177893, 1773692.0304248603 5573023.02176124, 1773679.859591513 5573036.25092792, 1773666.8950081663 5573046.569677933, 1773651.0200081505 5573064.296761283, 1773637.7908414705 5573085.728011306, 1773630.6470914623 5573097.105094651, 1773617.1533414489 5573104.778011325, 1773596.7804247607 5573118.800928007, 1773580.905424743 5573132.823844689, 1773574.026258069 5573145.523844703, 1773566.8825080628 5573164.573844721, 1773557.886674719 5573173.569678064, 1773545.9804247068 5573181.2425947385, 1773535.661674697 5573196.059261421, 1773527.988758021 5573206.642594765, 1773514.4950080067 5573219.342594779, 1773505.7908692663 5573226.2249370385))",0.0,1119.6637610765029
29217,6637687,,N,,,,vehicle,"MULTILINESTRING ((1772909.1287187713 5573767.873685992, 1772917.5950073823 5573760.2832203405, 1772931.353340731 5573746.26030366, 1772944.0533407442 5573737.793636985, 1772954.9012574228 5573731.972803645, 1772962.5741740968 5573718.4790536305, 1772974.2158407765 5573709.218636954, 1772995.6511255116 5573692.265275389), (1773345.0952375864 5573422.590548911, 1773350.4533411684 5573409.57801164, 1773358.3908411767 5573400.846761633, 1773372.1491745245 5573391.057178289, 1773382.4679245371 5573385.500928283, 1773397.020007885 5573380.209261611, 1773409.1908412306 5573375.711344939, 1773420.038757909 5573365.657178262, 1773422.684591245 5573356.132178253, 1773420.3033412425 5573342.638428238, 1773419.245007907 5573330.996761559, 1773423.478341245 5573327.557178223, 1773442.263757931 5573322.530094884, 1773449.5573200812 5573322.658052115), (1773476.7378337942 5573348.729156988, 1773480.3637579707 5573362.217594924, 1773483.0095913066 5573391.32176162, 1773482.6201382708 5573397.319338373))",0.0,330.72096782603165
58596,6638726,,N,,,,vehicle,"LINESTRING (1779871.564734558 5564865.105291678, 1779860.6585563403 5564869.952481996, 1779850.8689729962 5564876.831648671, 1779847.6939729946 5564885.033732013, 1779847.1648063269 5564893.500398689, 1779846.6356396591 5564900.379565363, 1779842.9314729888 5564905.671232034, 1779828.1148063065 5564920.487898717, 1779819.1189729646 5564923.927482053, 1779810.387722955 5564928.6899820585, 1779797.9523062743 5564947.475398744, 1779792.925222937 5564954.089982085)",0.0,125.9039729834528
29215,6637682,,N,,,,vehicle,"LINESTRING (1779555.4782472642 5565259.638675126, 1779559.8273060266 5565253.598315731, 1779568.558556037 5565243.808732387, 1779571.2043893728 5565236.400399047, 1779577.554389379 5565231.108732374, 1779583.9043893851 5565220.525399031, 1779587.0793893887 5565205.17956568, 1779591.0481393924 5565198.300399006, 1779613.0085560828 5565172.106648979, 1779624.1210560948 5565160.200398967, 1779629.6773061007 5565148.558732289, 1779634.704389439 5565140.885815613, 1779659.5752227986 5565118.925398924, 1779670.952306143 5565105.167065577, 1779685.504389491 5565089.556648892, 1779694.764806169 5565081.354565551, 1779707.200222847 5565074.210815544, 1779729.1606395366 5565051.19206552, 1779742.3898062184 5565038.227482173, 1779754.2960562306 5565030.819148831, 1779763.0273062391 5565024.204565491, 1779767.5252229106 5565018.383732153, 1779771.4939729143 5565005.154565473, 1779774.6689729188 5564993.777482127, 1779782.0773062585 5564980.548315445, 1779789.7502229344 5564967.583732098, 1779792.6606396027 5564960.7045654245, 1779792.925222937 5564954.089982085, 1779789.7502229344 5564952.23789875, 1779783.929389595 5564950.12123208, 1779774.4043895844 5564949.062898747, 1779760.3814729024 5564950.914982082, 1779747.9460562225 5564953.296232085, 1779742.3898062184 5564954.089982085, 1779738.1564728804 5564952.23789875, 1779732.0710562067 5564945.094148743, 1779730.218972871 5564936.362898733)",0.0,471.685308778491
53934,6638068,,N,,,,vehicle,"LINESTRING (1777666.043634349 5568017.3277068585, 1777649.6679290328 5568028.482172798, 1777621.6220956706 5568052.559256157, 1777606.2762623206 5568066.582172837, 1777600.984595649 5568082.1925895205, 1777594.8991789771 5568103.359256209, 1777580.082512293 5568120.821756229, 1777576.2180613345 5568134.9603975145, 1777578.4950122926 5568143.840506253, 1777582.7283456307 5568147.280089589, 1777584.8469106264 5568148.880783142)",0.0,170.90764792525988
20648,6637394,,N,,,,vehicle,"MULTILINESTRING ((1777411.3119382223 5568466.764200549, 1777397.6523037627 5568473.709777392, 1777379.9252204103 5568485.616027406, 1777355.0543870507 5568503.0785274245, 1777336.2689703647 5568513.397277434, 1777334.416887029 5568520.805610775, 1777336.7981370324 5568550.174360807, 1777344.735637039 5568573.193110831, 1777345.2304172365 5568575.765967853), (1777318.8257434606 5568612.526381043, 1777316.4252203451 5568615.261860873, 1777306.9002203345 5568620.024360878, 1777296.052303655 5568620.553527544, 1777285.2043869784 5568621.611860879, 1777278.589803637 5568626.10977755, 1777241.018970265 5568662.622277589, 1777225.4085535826 5568677.438944271, 1777214.0314702364 5568688.286860948, 1777211.6502202349 5568694.372277623, 1777214.560636905 5568701.251444295, 1777221.1752202446 5568707.072277634, 1777227.2606369182 5568717.920194313, 1777240.7543869326 5568726.651444322, 1777242.2924095811 5568727.287867487), (1777222.873954026 5568773.974363292, 1777199.7439702228 5568777.186861041, 1777188.6314702109 5568780.891027712, 1777167.200220189 5568791.738944391, 1777142.8585534971 5568797.559777731, 1777118.5168868043 5568801.2639444005, 1777108.1981367925 5568805.4972777385, 1777099.4668867849 5568813.434777747, 1777080.4168867646 5568845.9785277825, 1777065.335636749 5568863.705611133, 1777059.779386743 5568873.230611143, 1777057.662720073 5568884.607694489, 1777053.3813791107 5568888.298505663, 1777049.989803399 5568891.2222778285, 1777034.1148033831 5568901.276444507, 1777020.885636703 5568924.295194531, 1777009.2439700244 5568936.466027876, 1777009.2439700244 5568940.963944547, 1777017.7106366986 5568943.874361217, 1777026.1773033747 5568946.25561122, 1777030.4106367128 5568953.399361227, 1777028.0293867104 5568960.013944569, 1777020.3564700345 5568971.92019458, 1777020.091886701 5568981.974361257, 1777026.7064700406 5569002.082694611, 1777026.7064700406 5569011.872277955, 1777025.6750017714 5569013.826638886), (1777011.9778040468 5569027.6947965305, 1777006.5981366867 5569031.186861308, 1776990.9877200043 5569043.09311132, 1776971.937719985 5569048.913944661, 1776951.8293866282 5569052.882694664, 1776943.8918866226 5569058.968111336, 1776932.7793866107 5569069.286861349, 1776910.2898032526 5569090.453528036, 1776884.889803227 5569102.095194715, 1776858.4314698651 5569110.032694724, 1776844.1439698506 5569115.324361397, 1776837.7939698445 5569125.3785280725, 1776818.743969825 5569156.070194772, 1776798.6356364703 5569186.7618614705, 1776767.9439697731 5569219.570194839, 1776762.1231364328 5569229.359778183, 1776761.3293864308 5569243.9118615305, 1776765.8273031022 5569258.463944878, 1776779.0564697823 5569281.482694902, 1776791.491886463 5569289.684778244, 1776796.68898911 5569293.978036952))",0.0,1134.1239583536728
17636,3512689,Te Araroa Trail,N,Te Araroa Trail,,,foot,"MULTILINESTRING ((1783686.649269348 5559227.645225366, 1783686.7486930266 5559227.426493273, 1783698.997220728 5559201.214643992), (1783702.1564655642 5559194.453860043, 1783704.7570589324 5559188.888590234, 1783718.0832497003 5559160.435372105, 1783729.2484365627 5559137.384663747, 1783752.299144921 5559100.287429981, 1783766.3456703266 5559070.7537098965, 1783772.3564796415 5559058.131010335), (1783774.436093552 5559053.763821122, 1783787.9557094127 5559025.372627814, 1783801.2819001824 5558995.838907731, 1783811.2534518 5558978.252716697), (1783857.0331670244 5558881.596863737, 1783861.4298423063 5558872.661684939, 1783879.6999165723 5558838.822702825, 1783880.9620085668 5558836.17538791), (1784009.5616272949 5558574.07448826, 1784019.012548427 5558544.053915251, 1784029.1769893784 5558517.148042144, 1784035.7539805807 5558475.892370049, 1784048.310054697 5558456.161396441, 1784104.513434071 5558338.971371358, 1784129.625582303 5558303.096873885, 1784146.3670144584 5558268.418192993, 1784168.4896212323 5558243.903953053, 1784188.818503135 5558203.844097541, 1784204.3641187064 5558185.906848805, 1784216.3222845308 5558159.000975698, 1784228.8783586463 5558136.280460632, 1784238.4448913066 5558110.5704041105, 1784246.815607383 5558086.654072461, 1784251.000965421 5558070.510548599, 1784262.9591312464 5558036.429775997, 1784266.5465809926 5558019.6883438425, 1784280.298471691 5558005.338544853, 1784294.0503623905 5557989.19502099, 1784299.4315370107 5557962.887056177, 1784311.466635189 5557948.746723067, 1784329.9248598628 5557914.456484587, 1784343.676750563 5557873.798720783, 1784356.2328246767 5557845.697031095, 1784380.1491563264 5557822.976516029, 1784417.8173786728 5557753.021245955, 1784448.3107015248 5557697.415774871, 1784448.3107015248 5557659.747552522, 1784457.2793258931 5557620.2856053, 1784474.0207580486 5557565.8759508, 1784492.5559150763 5557516.847470919, 1784497.652864767 5557508.426423605), (1784554.4638028184 5557373.953563039, 1784565.5007266048 5557341.660341591, 1784566.9624090472 5557338.872947166), (1784572.1917774568 5557328.900663222, 1784583.5875795681 5557307.169133615), (1785364.1407193092 5555665.104021754, 1785369.171274553 5555653.844563289, 1785376.4569817027 5555627.433874867, 1785389.2069692165 5555597.38033287, 1785389.268086917 5555597.153324268), (1785550.062531353 5555201.128009116, 1785549.4925265284 5555185.737878856, 1785568.6175077986 5555121.077227894, 1785584.0996354949 5555096.487966261, 1785596.8496230086 5555046.398729599, 1785602.5805130685 5555029.779148425))",0.0,1823.4592911378056
16118,6638527,,N,,,,vehicle,"LINESTRING (1777053.3813791107 5568888.298505663, 1777079.8877201024 5568887.782694515, 1777088.8835534463 5568889.370194517, 1777093.646053451 5568895.191027856, 1777100.2606367907 5568904.451444533, 1777107.4043867989 5568908.949361202, 1777115.7946124193 5568910.240165144)",0.0,71.47798633782953
16100,6638065,,N,,,,vehicle,"LINESTRING (1776287.9571047681 5569997.976852917, 1776278.2002192624 5569993.211862323, 1776268.146052585 5569983.686862312, 1776262.589802579 5569974.426445637, 1776254.6523025706 5569968.341028962, 1776241.3662813827 5569962.307108001, 1776233.221052547 5569957.889987277)",0.0,69.36694116891597
27910,3547273,,N,,,,vehicle,"LINESTRING (1776506.545061447 5569719.498832813, 1776500.185636159 5569720.558737028, 1776460.7627194505 5569729.0254037045, 1776445.6814694349 5569732.4649870405, 1776436.1564694243 5569731.935820373, 1776425.573136081 5569734.052487043, 1776412.343969401 5569739.608737049, 1776396.4689693851 5569753.896237065, 1776377.6835526982 5569775.327487085, 1776369.7460526908 5569784.587903762, 1776366.5710526863 5569791.996237103, 1776357.310636011 5569799.4045704445, 1776343.5523026623 5569812.369153791, 1776330.852302649 5569829.567070475, 1776314.1835526302 5569867.137903849, 1776309.6856359607 5569881.425403865, 1776308.8918859586 5569895.977487213, 1776305.9814692903 5569908.677487226, 1776302.0127192866 5569921.3774872385, 1776293.5460526105 5569929.844153915, 1776283.2273025988 5569935.400403921, 1776277.141885927 5569937.252487257, 1776267.6168859163 5569942.808737263, 1776255.7106359052 5569951.804570605, 1776246.450219227 5569956.3024872765, 1776233.221052547 5569957.889987277, 1776224.4898025384 5569961.06498728, 1776215.229385863 5569968.473320621, 1776206.762719187 5569981.702487303, 1776197.5035267742 5569997.762942383, 1776191.8311213525 5570008.803598375, 1776183.482979169 5570012.1552966405, 1776182.8673627991 5570019.596285847, 1776184.131599999 5570027.6462)",0.0,488.2053346158182
29225,6637706,,N,,,,vehicle,"LINESTRING (1788800.961745081 5539838.037048939, 1788794.6113121863 5539863.162674736, 1788785.204698273 5539886.43166705, 1788779.7587639028 5539901.779300277, 1788771.8374048164 5539908.710489477, 1788758.965196303 5539909.20557442, 1788741.6372233042 5539912.67116902, 1788729.2600997323 5539913.661338907, 1788710.4468719047 5539903.759640051)",0.0,142.05438053552297
86709,3540746,,N,,,,vehicle,"LINESTRING (1857120.7793855597 5442380.7399965655, 1857125.1947525907 5442384.3940934185, 1857131.0138970204 5442398.941954494, 1857136.833041451 5442412.762422515, 1857142.6521858806 5442441.858144667, 1857141.924792827 5442461.861453645)",0.0,86.08388665983017
9076,3547190,,N,,,,vehicle,"LINESTRING (1903553.2684233508 5511340.269589537, 1903558.3978265226 5511338.597616475)",0.0,5.395022782006559
55361,3544941,,N,,,,vehicle,"LINESTRING (1941965.6065310196 5586700.69620585, 1941967.2755633304 5586716.399228395)",0.0,15.791471936136286
60828,3565895,,N,,,,vehicle,"LINESTRING (1941985.5463734798 5587044.391736268, 1941999.1845486844 5587033.077990143)",0.0,17.72006417321922
59884,3544950,,N,,,,foot,"MULTILINESTRING ((1942370.2688041027 5605340.992949268, 1942401.1481328383 5605335.016304997, 1942423.6053104252 5605317.441122538, 1942441.1957571483 5605266.933436478), (1942502.7127690103 5605210.31731558, 1942517.3396168705 5605204.178835581, 1942544.678789585 5605189.532850198, 1942575.797354091 5605169.804286361, 1942594.0301139886 5605147.170515454, 1942611.2085511151 5605137.704846017), (1942639.1055605402 5605126.628094902, 1942655.0155522646 5605122.650596971, 1942684.5651976168 5605113.848574952, 1942700.2830940783 5605097.501962631, 1942709.7138319565 5605089.957372328, 1942764.4121116484 5605075.4969075825))",0.0,384.4178411884889
17176,3511838,,N,,,,foot,"MULTILINESTRING ((1938423.086048445 5610035.466989521, 1938429.2873074831 5610050.371770017, 1938414.4850044427 5610074.219924918, 1938388.5135901568 5610115.049656993), (1938383.823814868 5610122.422465667, 1938378.588320609 5610130.65320064), (1938376.7780271438 5610133.499167994, 1938374.5142616406 5610137.058039988, 1938329.0459817685 5610212.446174201, 1938327.6482587317 5610215.090326989))",0.0,197.60350003679
59564,3543846,,N,,,,vehicle,"LINESTRING (1938176.0725810882 5610678.665714284, 1938176.3961445643 5610682.536911736, 1938154.3779114727 5610734.526538555, 1938138.7087642448 5610761.947546203, 1938102.066138843 5610821.490305667, 1938011.788671703 5610999.726855377, 1937974.1084288228 5611066.744099286, 1937925.4811078943 5611175.443476925, 1937860.4964489182 5611329.2023153445, 1937839.0363235231 5611385.971334531, 1937791.4039700506 5611486.973707116, 1937707.8072154932 5611688.385876017, 1937677.2523784004 5611752.629379649, 1937665.3359982148 5611753.299856968, 1937655.5098139837 5611748.386764855)",0.0,1209.0214689426437
64206,3565178,,N,,,,foot,"LINESTRING (1937213.5045734164 5613448.448973861, 1937214.5948339012 5613450.000498396, 1937221.6422745148 5613476.6426222585, 1937215.685270369 5613525.4289533105, 1937201.0412917687 5613574.564004662, 1937184.2607157947 5613622.324105509, 1937173.80744618 5613636.486599826)",0.0,198.09902040346773
64998,3589913,,N,,,,foot,"LINESTRING (1934165.3572485447 5622957.358552529, 1934158.0619159844 5622961.158411491, 1934146.1762927426 5622963.799661099, 1934144.4078209451 5622963.732926314)",0.0,22.170908433824525
64214,3565227,,N,,,,foot,"MULTILINESTRING ((1934454.0578306497 5631706.437092428, 1934448.616286775 5631693.8775694445, 1934438.9277824145 5631678.983673281, 1934435.771069584 5631674.130937359), (1934355.197565589 5631455.572590279, 1934357.255697729 5631451.075190418, 1934349.7197395368 5631416.3891362725, 1934343.7744210903 5631401.159512455, 1934323.7892702725 5631349.965227129, 1934315.748328385 5631329.367420437, 1934298.6197490525 5631285.490574791, 1934294.490456893 5631280.019262677, 1934289.3577767895 5631280.572787003))",0.0,230.2220904974628
84047,8174504,,N,,,,vehicle,"LINESTRING (2064812.8699060217 5754977.993743776, 2064819.1456903983 5754974.291030995, 2064829.1998570766 5754968.073322655, 2064833.3008987484 5754964.501447651, 2064837.6665237527 5754962.913947648, 2064841.1061070887 5754961.855614315)",0.0,32.79058159731045
76356,3579561,,N,,,,vehicle,"MULTILINESTRING ((2068808.9529472208 5779841.312688882, 2068818.679204153 5779880.447665871, 2068826.7456097007 5779899.880370147, 2068828.0021093718 5779901.617835736), (2068840.3767952456 5779918.729333162, 2068844.6252870625 5779924.604072735, 2068858.7781259196 5779952.3756810585), (2068882.973581411 5779996.004608375, 2068891.601553631 5780011.244598453, 2068897.6142445807 5780026.491442467))",0.0,135.8324088862473
13095,3515525,Dunes Trail,N,Dunes Trail,,,foot,"MULTILINESTRING ((1977306.3095940303 5786444.418328994, 1977306.7060422665 5786444.82611547, 1977309.797697859 5786444.470547571), (1977345.999118272 5786445.801226334, 1977349.2542818869 5786446.938545658, 1977377.363400001 5786446.198400001, 1977380.5398753285 5786444.419170424))",0.0,38.8885915894654
68524,3524785,,N,,,,vehicle,"LINESTRING (1977177.3577350006 5786449.5342810005, 1977169.3721962275 5786433.5431575095)",0.0,17.874139419802326
17592,3512536,Dunes Trail,N,Dunes Trail,,,foot,"MULTILINESTRING ((1979684.9428857588 5786517.295953391, 1979614.6854000008 5786518.165800001, 1979599.740700001 5786513.9274, 1979575.1006000005 5786514.840400001, 1979567.1879150178 5786512.559042347), (1979484.3617626517 5786510.192873721, 1979472.8474000003 5786509.719500001, 1979429.2652000003 5786511.5409, 1979406.0520224199 5786506.535862443))",0.0,197.57992478833046
31795,3542969,,N,,,,foot,"LINESTRING (1963840.4658767683 5787222.650472012, 1963841.974080001 5787225.346430001, 1963846.838277001 5787253.489923, 1963848.095070999 5787283.530504002, 1963845.5593110006 5787305.354864, 1963834.0772870006 5787350.59611, 1963814.1947939983 5787389.016076999, 1963796.8338590004 5787415.123915998, 1963762.632069001 5787454.323583999, 1963737.5401410023 5787494.6382100005, 1963737.6175180003 5787509.857925001)",0.0,319.7047053050622
80158,8116997,Whitecliffs Walkway,N,Whitecliffs Walkway,,,vehicle,"MULTILINESTRING ((1735358.9709631754 5697996.583854887, 1735364.0292773591 5698004.125341487, 1735378.128544705 5698025.450483348, 1735382.513348853 5698031.958455821), (1735402.1753378746 5698061.140986896, 1735419.0134247413 5698086.132252668), (1735426.812739058 5698097.708077075, 1735428.357184629 5698100.000359449, 1735444.5356745329 5698123.772834409), (1735453.1698758705 5698136.45982413, 1735457.2852495713 5698142.506903853))",0.0,111.4612279047382
79710,8116526,Whitecliffs Walkway,N,Whitecliffs Walkway,,,vehicle,"LINESTRING (1736369.5242409965 5699896.875875971, 1736375.4166242331 5699900.5586154945, 1736386.7163154483 5699908.960949986, 1736401.3122100423 5699930.148538916)",0.0,46.75831989629757
64726,3581816,,N,,,,vehicle,"LINESTRING (1740626.8287560008 5716540.2004970005, 1740628.5966530005 5716572.7020930005, 1740645.6417460004 5716628.1186730005, 1740646.2878592617 5716629.350306786)",0.0,91.91918835076902
79686,8116509,,N,,,,vehicle,"MULTILINESTRING ((1741447.3270381049 5723579.051438254, 1741434.7743280986 5723550.548292224, 1741433.6654354117 5723548.330506851), (1741383.4948423405 5723420.651738041, 1741378.9472436868 5723415.346206279, 1741378.4185828927 5723414.7839797195), (1741340.3698879462 5723373.736768947, 1741321.0592217187 5723352.686403059))",0.0,69.94997624652983
19655,3528561,,N,,,,vehicle,"LINESTRING (1743351.0463326052 5740836.09334729, 1743369.5869378084 5740818.917219405, 1743372.2486608156 5740787.86378433)",0.0,56.44126721036447
13815,3529250,,N,,,,vehicle,"MULTILINESTRING ((1756299.4978537713 5784545.2689909525, 1756293.8915060004 5784478.352994001, 1756287.945239001 5784438.043387, 1756296.186470001 5784407.453194001, 1756303.746673001 5784362.661508, 1756304.5083578522 5784315.655770673), (1756305.297451987 5784266.958528557, 1756305.3816960007 5784261.759591001, 1756322.1075888542 5784215.369413035), (1756322.1592303854 5784215.226182425, 1756322.6432705987 5784213.883670439), (1756322.8159575784 5784213.404713663, 1756323.042700115 5784212.775830846), (1756407.2345406637 5783776.820160919, 1756415.2690710006 5783750.285592001, 1756443.0108970003 5783719.721409, 1756460.2313960008 5783704.843809001, 1756467.5781014548 5783703.754730834), (1756468.3585930269 5783703.639030492, 1756469.8981239218 5783703.410809898))",0.0,389.3645090799042
64518,3569608,,N,,,,vehicle,"LINESTRING (1756328.7904708625 5784845.025363149, 1756328.159925854 5784840.649168421)",0.0,4.421387486952876
64893,3582099,,N,,,,foot,"LINESTRING (1756253.0769530872 5785322.150255251, 1756186.2723569265 5785307.7996382965)",0.0,68.32857583157899
83215,8173520,,N,,,,vehicle,"LINESTRING (1745121.2700300002 5750947.792340001, 1745147.480758001 5750938.623026999, 1745172.6000705834 5750911.594738631)",0.0,64.66692247930654
